HT_AT_DATE,DATE,HT,AT,HT_RD,AT_RD,HT_ELO,AT_ELO,HT_HPG,AT_HPG,HT_PREV_SC,AT_PREV_SC,HT_WL_RATIO,AT_WL_RATIO,HT_AVG_SC,AT_AVG_SC,HT_SC,AT_SC
HOU_TB_2021-09-30,2021-09-30,13,8,205.0,147.0,1553.49763359615,1578.5321497418,9.238709677419354,8.10077519379845,0.0,7.0,1.4603174603174602,1.58,5.329032258064516,5.2015503875969,3.0,2.0
TOR_NYY_2021-09-30,2021-09-30,9,30,170.0,48.0,1550.65228649185,1542.03002049573,8.89171974522293,7.841772151898734,6.0,5.0,1.2753623188405796,1.3235294117647058,5.165605095541402,4.424050632911392,2.0,6.0
PIT_CHC_2021-09-30,2021-09-30,20,25,-214.0,-155.0,1431.43843036268,1448.15845724798,7.673076923076923,7.696774193548387,2.0,3.0,0.6082474226804123,0.7222222222222222,3.730769230769231,4.309677419354839,0.0,9.0
BAL_BOS_2021-09-30,2021-09-30,18,23,-281.0,78.0,1416.4148394556,1525.91262345276,7.9743589743589745,8.873417721518987,0.0,6.0,0.4716981132075472,1.289855072463768,4.089743589743589,5.132911392405063,6.0,2.0
TEX_LAA_2021-09-30,2021-09-30,11,5,-186.0,-80.0,1437.86042885142,1476.28799066734,7.732484076433121,8.265625,2.0,7.0,0.5858585858585859,0.9104477611940298,3.840764331210191,4.4140625,7.0,6.0
ATL_NYM_2021-10-01,2021-10-01,26,14,130.0,-28.0,1560.53949935871,1491.38937986702,8.121019108280255,7.632911392405063,5.0,12.0,1.2112676056338028,0.9036144578313253,4.910828025477707,3.9177215189873418,3.0,4.0
MIA_PHI_2021-10-01,2021-10-01,7,19,-36.0,-15.0,1459.68798411933,1502.62700214928,7.7,7.930379746835443,3.0,3.0,0.7142857142857143,1.0256410256410255,3.941666666666667,4.569620253164557,0.0,5.0
TOR_BAL_2021-10-01,2021-10-01,9,18,166.0,-277.0,1547.78058832536,1419.78977011547,8.89873417721519,7.980891719745223,2.0,6.0,1.2571428571428571,0.4811320754716981,5.1455696202531644,4.101910828025478,6.0,4.0
WSH_BOS_2021-10-01,2021-10-01,3,23,-114.0,74.0,1466.85407555001,1522.53769279289,8.256198347107437,8.849056603773585,5.0,2.0,0.6133333333333333,1.2714285714285714,4.190082644628099,5.113207547169812,2.0,4.0
PIT_CIN_2021-10-01,2021-10-01,20,21,-223.0,37.0,1427.0752311928,1505.04802220588,7.662420382165605,8.360759493670885,0.0,1.0,0.6020408163265306,1.0789473684210527,3.7070063694267517,4.879746835443038,9.0,2.0
LAD_SD_2021-10-01,2021-10-01,29,10,225.0,36.0,1604.14035137536,1544.57871921292,8.174496644295303,7.791666666666667,11.0,9.0,1.7592592592592593,0.9354838709677419,5.006711409395973,4.383333333333334,8.0,3.0
KC_CLE_2021-10-01,2021-10-01,12,15,-70.0,-8.0,1439.29603176956,1497.96174027072,8.556451612903226,7.8431372549019605,10.0,5.0,0.8235294117647058,0.9615384615384616,4.338709677419355,4.4183006535947715,1.0,6.0
NYY_TB_2021-10-01,2021-10-01,30,8,52.0,146.0,1544.90171866222,1577.13296944266,7.830188679245283,8.069230769230769,6.0,2.0,1.338235294117647,1.5490196078431373,4.433962264150943,5.176923076923077,3.0,4.0
WSH_BOS_2021-10-02,2021-10-02,3,23,-116.0,76.0,1465.20738408029,1524.18438426261,8.262295081967213,8.8375,2.0,4.0,0.6052631578947368,1.2857142857142858,4.172131147540983,5.10625,3.0,5.0
ATL_NYM_2021-10-02,2021-10-02,26,14,129.0,-27.0,1558.69918243159,1493.22969679414,8.120253164556962,7.654088050314465,3.0,4.0,1.1944444444444444,0.9156626506024096,4.89873417721519,3.9182389937106916,6.0,5.0
STL_CHC_2021-10-02,2021-10-02,28,25,43.0,-146.0,1540.31061604626,1451.67575943331,8.038461538461538,7.730769230769231,4.0,9.0,1.2941176470588236,0.7333333333333333,4.371794871794871,4.339743589743589,5.0,6.0
KC_MIN_2021-10-02,2021-10-02,12,17,-75.0,-104.0,1474.22457839157,1480.2110631022,8.568,8.019354838709678,1.0,7.0,0.8115942028985508,0.8023255813953488,4.312,4.47741935483871,0.0,4.0
HOU_OAK_2021-10-02,2021-10-02,13,24,206.0,57.0,1552.69956877621,1527.06624664166,9.224358974358974,7.898089171974522,3.0,2.0,1.4761904761904763,1.1506849315068493,5.314102564102564,4.56687898089172,10.0,4.0
CWS_DET_2021-10-02,2021-10-02,16,22,166.0,-61.0,1539.69349764926,1479.38969043265,8.544715447154472,8.012738853503185,7.0,10.0,1.5625,0.891566265060241,5.154471544715447,4.305732484076433,5.0,4.0
TEX_CLE_2021-10-02,2021-10-02,11,15,-185.0,-3.0,1437.45175785671,1499.80601418357,7.7405063291139244,7.85064935064935,7.0,6.0,0.5959595959595959,0.9743589743589743,3.8607594936708862,4.428571428571429,7.0,2.0
PIT_CIN_2021-10-02,2021-10-02,20,21,-216.0,30.0,1431.4314225631,1500.69183083558,7.689873417721519,8.339622641509434,9.0,2.0,0.6122448979591837,1.0649350649350648,3.740506329113924,4.861635220125786,8.0,6.0
MIA_PHI_2021-10-02,2021-10-02,7,19,-41.0,-10.0,1456.89188947626,1505.42309679235,7.702479338842975,7.9245283018867925,0.0,5.0,0.704225352112676,1.0384615384615385,3.909090909090909,4.572327044025157,3.0,1.0
NYY_TB_2021-10-02,2021-10-02,30,8,51.0,147.0,1543.57765542126,1578.45703268362,7.8375,8.068702290076336,3.0,4.0,1.318840579710145,1.5686274509803921,4.425,5.1679389312977095,2.0,12.0
TOR_BAL_2021-10-02,2021-10-02,9,18,168.0,-279.0,1548.63551941994,1418.93483902089,8.918238993710691,7.987341772151899,6.0,4.0,1.2714285714285714,0.4766355140186916,5.150943396226415,4.10126582278481,10.0,1.0
CWS_DET_2021-10-02,2021-10-02,16,22,167.0,-62.0,1539.69349764926,1479.38969043265,8.540322580645162,8.00632911392405,5.0,4.0,1.5833333333333333,0.8809523809523809,5.153225806451613,4.30379746835443,8.0,1.0
HOU_OAK_2021-10-02,2021-10-02,13,24,212.0,51.0,1552.69956877621,1527.06624664166,9.248407643312103,7.924050632911392,10.0,4.0,1.492063492063492,1.135135135135135,5.343949044585988,4.563291139240507,6.0,8.0
KC_MIN_2021-10-02,2021-10-02,12,17,-79.0,-100.0,1474.22457839157,1480.2110631022,8.523809523809524,8.025641025641026,0.0,4.0,0.8,0.813953488372093,4.277777777777778,4.4743589743589745,11.0,6.0
TEX_CLE_2021-10-02,2021-10-02,11,15,-180.0,-8.0,1437.45175785671,1499.80601418357,7.748427672955975,7.832258064516129,7.0,2.0,0.6060606060606061,0.9620253164556962,3.880503144654088,4.412903225806452,6.0,9.0
ARI_COL_2021-10-02,2021-10-02,4,6,-212.0,-45.0,1432.7322711912,1494.57176369736,7.987012987012987,8.26923076923077,0.0,10.0,0.4666666666666667,0.8795180722891566,4.1688311688311686,4.583333333333333,7.0,9.0
LAD_MIL_2021-10-02,2021-10-02,29,2,230.0,131.0,1605.49291960895,1543.22615097933,8.193333333333333,7.727848101265823,8.0,3.0,1.7777777777777777,1.507936507936508,5.026666666666666,4.569620253164557,8.0,6.0
SEA_LAA_2021-10-02,2021-10-02,1,5,-38.0,-81.0,1513.4884854097,1476.61066720619,7.51948051948052,8.294573643410853,4.0,6.0,1.2985074626865671,0.8970588235294118,4.3896103896103895,4.426356589147287,1.0,2.0
STL_CHC_2021-10-02,2021-10-02,28,25,42.0,-145.0,1540.31061604626,1451.67575943331,8.038216560509554,7.738853503184713,5.0,6.0,1.2753623188405796,0.7444444444444445,4.375796178343949,4.350318471337579,4.0,3.0
HOU_OAK_2021-10-03,2021-10-03,13,24,210.0,53.0,1555.41002429579,1524.35579112208,9.272151898734178,7.918238993710692,6.0,8.0,1.46875,1.1486486486486487,5.348101265822785,4.584905660377358,7.0,6.0
ATL_NYM_2021-10-03,2021-10-03,26,14,130.0,-28.0,1559.63492541742,1492.29395380831,8.125786163522013,7.65625,6.0,5.0,1.2083333333333333,0.9047619047619048,4.90566037735849,3.925,5.0,0.0
STL_CHC_2021-10-03,2021-10-03,28,25,43.0,-146.0,1538.34379465826,1453.64258082132,8.044303797468354,7.7405063291139244,4.0,3.0,1.289855072463768,0.7362637362637363,4.3734177215189876,4.341772151898734,2.0,3.0
SEA_LAA_2021-10-03,2021-10-03,1,5,-39.0,-80.0,1514.94720318098,1475.15194943491,7.503225806451613,8.261538461538462,1.0,2.0,1.2794117647058822,0.9117647058823529,4.367741935483871,4.407692307692308,3.0,7.0
MIA_PHI_2021-10-03,2021-10-03,7,19,-39.0,-12.0,1458.94053271499,1503.37445355362,7.680327868852459,7.925,3.0,1.0,0.7183098591549296,1.0253164556962024,3.901639344262295,4.55,5.0,4.0
LAD_MIL_2021-10-03,2021-10-03,29,2,232.0,129.0,1607.59624252074,1541.12282806754,8.205298013245033,7.748427672955975,8.0,6.0,1.7962962962962963,1.484375,5.046357615894039,4.578616352201258,10.0,3.0
KC_MIN_2021-10-03,2021-10-03,12,17,-74.0,-105.0,1471.53005159032,1482.90558990345,8.5748031496063,8.05732484076433,11.0,6.0,0.8142857142857143,0.8045977011494253,4.330708661417323,4.484076433121019,3.0,7.0
CWS_DET_2021-10-03,2021-10-03,16,22,174.0,-69.0,1540.64727119812,1478.43591688379,8.576,8.0,8.0,1.0,1.6041666666666667,0.8705882352941177,5.176,4.283018867924528,2.0,5.0
PIT_CIN_2021-10-03,2021-10-03,20,21,-214.0,28.0,1433.60896867211,1498.51428472657,7.7421383647798745,8.34375,8.0,6.0,0.6224489795918368,1.0512820512820513,3.7672955974842766,4.86875,3.0,6.0
TOR_BAL_2021-10-03,2021-10-03,9,18,177.0,-288.0,1550.62022332212,1416.95013511871,8.95,7.949685534591195,10.0,1.0,1.2857142857142858,0.4722222222222222,5.18125,4.081761006289308,12.0,4.0
NYY_TB_2021-10-03,2021-10-03,30,8,41.0,157.0,1539.27535251046,1582.75933559442,7.813664596273292,8.151515151515152,2.0,12.0,1.3,1.588235294117647,4.409937888198757,5.21969696969697,1.0,0.0
WSH_BOS_2021-10-03,2021-10-03,3,23,-118.0,78.0,1463.58271996965,1525.80904837325,8.235772357723578,8.826086956521738,3.0,5.0,0.5974025974025974,1.3,4.162601626016261,5.105590062111801,5.0,7.0
TEX_CLE_2021-10-03,2021-10-03,11,15,-183.0,-5.0,1440.69392588414,1496.56384615614,7.7625,7.846153846153846,6.0,9.0,0.6,0.9746835443037974,3.89375,4.4423076923076925,0.0,6.0
SEA_LAA_2021-10-03,2021-10-03,1,5,-43.0,-76.0,1514.94720318098,1475.15194943491,7.512820512820513,8.274809160305344,3.0,7.0,1.2608695652173914,0.9264705882352942,4.358974358974359,4.427480916030534,6.0,4.0
LAD_MIL_2021-10-03,2021-10-03,29,2,239.0,122.0,1607.59624252074,1541.12282806754,8.217105263157896,7.74375,10.0,3.0,1.8148148148148149,1.4615384615384615,5.078947368421052,4.56875,8.0,3.0
ARI_COL_2021-10-03,2021-10-03,4,6,-214.0,-43.0,1437.48812098527,1489.81591390329,7.993548387096774,8.292993630573248,7.0,9.0,0.46226415094339623,0.891566265060241,4.187096774193549,4.611464968152866,11.0,2.0
ARI_COL_2021-10-03,2021-10-03,4,6,-205.0,-52.0,1437.48812098527,1489.81591390329,8.051282051282051,8.284810126582279,11.0,2.0,0.4716981132075472,0.8809523809523809,4.230769230769231,4.594936708860759,5.0,4.0
HOU_CWS_2021-10-07,2021-10-07,13,16,211.0,171.0,1556.52796550713,1537.76508432014,9.28930817610063,8.571428571428571,7.0,2.0,1.484375,1.5714285714285714,5.3584905660377355,5.150793650793651,6.0,1.0
MIL_ATL_2021-10-08,2021-10-08,2,26,117.0,135.0,1538.62371684523,1561.6258302971,7.720496894409938,8.11875,3.0,5.0,1.4393939393939394,1.2222222222222223,4.559006211180124,4.90625,2.0,1.0
TB_BOS_2021-10-08,2021-10-08,8,23,156.0,80.0,1584.20252626241,1528.10374263499,8.12781954887218,8.851851851851851,0.0,7.0,1.5576923076923077,1.3142857142857143,5.180451127819549,5.117283950617284,5.0,0.0
TB_BOS_2021-10-08,2021-10-08,8,23,161.0,75.0,1584.20252626241,1528.10374263499,8.111940298507463,8.85276073619632,5.0,0.0,1.5769230769230769,1.295774647887324,5.17910447761194,5.085889570552148,6.0,14.0
HOU_CWS_2021-10-08,2021-10-08,13,16,216.0,166.0,1560.06429945269,1534.22875037458,9.29375,8.559055118110237,6.0,1.0,1.5,1.54,5.3625,5.118110236220472,9.0,4.0
MIL_ATL_2021-10-09,2021-10-09,2,26,118.0,134.0,1540.76365226455,1559.48589487778,7.703703703703703,8.093167701863354,2.0,1.0,1.4545454545454546,1.2054794520547945,4.54320987654321,4.881987577639752,0.0,3.0
SF_LAD_2021-10-09,2021-10-09,27,29,174.0,244.0,1586.35884784509,1607.59775897655,8.714285714285714,8.222222222222221,1.0,8.0,2.051282051282051,1.8333333333333333,5.2521008403361344,5.098039215686274,4.0,0.0
BOS_TB_2021-10-10,2021-10-10,23,8,83.0,153.0,1536.34456832227,1575.96170057513,8.920731707317072,8.11111111111111,14.0,6.0,1.3098591549295775,1.5471698113207548,5.140243902439025,5.185185185185185,6.0,4.0
BOS_TB_2021-10-11,2021-10-11,23,8,85.0,151.0,1539.14509834038,1573.16117055702,8.957575757575757,8.125,6.0,4.0,1.323943661971831,1.5185185185185186,5.1454545454545455,5.176470588235294,6.0,5.0
ATL_MIL_2021-10-11,2021-10-11,26,2,137.0,115.0,1562.98202761539,1537.26751952694,8.08641975308642,7.693251533742331,3.0,0.0,1.2191780821917808,1.4328358208955223,4.87037037037037,4.515337423312883,3.0,0.0
LAD_SF_2021-10-12,2021-10-12,29,27,240.0,178.0,1610.29456330834,1583.6620435133,8.2012987012987,8.7,0.0,4.0,1.8,2.076923076923077,5.064935064935065,5.241666666666666,0.0,1.0
CWS_HOU_2021-10-12,2021-10-12,16,13,161.0,221.0,1535.93524042404,1558.35780940323,8.578125,9.298136645962733,4.0,9.0,1.5098039215686274,1.515625,5.109375,5.385093167701863,1.0,10.0
ATL_MIL_2021-10-12,2021-10-12,26,2,140.0,112.0,1565.52476872809,1534.72477841424,8.085889570552148,7.676829268292683,3.0,0.0,1.2328767123287672,1.411764705882353,4.858895705521473,4.487804878048781,5.0,4.0
HOU_BOS_2021-10-16,2021-10-16,13,23,230.0,86.0,1566.31138824708,1539.67427034838,9.32716049382716,8.975903614457831,10.0,6.0,1.53125,1.3380281690140845,5.41358024691358,5.150602409638554,5.0,9.0
HOU_BOS_2021-10-16,2021-10-16,13,23,226.0,90.0,1566.31138824708,1539.67427034838,9.319018404907975,8.988023952095809,5.0,9.0,1.5076923076923077,1.352112676056338,5.411042944785276,5.173652694610778,5.0,4.0
ATL_LAD_2021-10-17,2021-10-17,26,29,141.0,239.0,1569.35234703104,1613.50137837175,8.103658536585366,8.180645161290322,5.0,0.0,1.2465753424657535,1.7678571428571428,4.859756097560975,5.032258064516129,3.0,2.0
ATL_LAD_2021-10-17,2021-10-17,26,29,142.0,238.0,1569.35234703104,1613.50137837175,8.090909090909092,8.192307692307692,3.0,2.0,1.2602739726027397,1.736842105263158,4.848484848484849,5.012820512820513,5.0,4.0
BOS_HOU_2021-10-19,2021-10-19,23,13,89.0,227.0,1550.57562358843,1555.41003500703,8.994047619047619,9.329268292682928,4.0,5.0,1.3333333333333333,1.523076923076923,5.166666666666667,5.408536585365853,12.0,3.0
LAD_ATL_2021-10-19,2021-10-19,29,26,237.0,143.0,1611.24083311573,1571.61289228706,8.165605095541402,8.102409638554217,4.0,5.0,1.706896551724138,1.273972602739726,5.006369426751593,4.849397590361446,6.0,5.0
BOS_HOU_2021-10-20,2021-10-20,23,13,98.0,218.0,1544.76805051309,1561.21760808237,9.005917159763314,9.303030303030303,12.0,3.0,1.3472222222222223,1.5,5.207100591715976,5.393939393939394,2.0,9.0
BOS_HOU_2021-10-20,2021-10-20,23,13,91.0,225.0,1544.76805051309,1561.21760808237,8.98235294117647,9.319277108433734,2.0,9.0,1.3287671232876712,1.5151515151515151,5.188235294117647,5.4156626506024095,1.0,9.0
LAD_ATL_2021-10-21,2021-10-21,29,26,238.0,142.0,1605.47965213355,1577.37407326924,8.177215189873417,8.119760479041917,6.0,5.0,1.7241379310344827,1.2567567567567568,5.012658227848101,4.850299401197605,2.0,9.0
HOU_ATL_2021-10-27,2021-10-27,13,26,233.0,149.0,1566.26438847607,1579.73382830707,9.32934131736527,8.142857142857142,9.0,9.0,1.5303030303030303,1.2702702702702702,5.437125748502994,4.875,2.0,6.0
ATL_HOU_2021-10-30,2021-10-30,26,13,153.0,229.0,1577.86101697081,1568.13719981233,8.165680473372781,9.321428571428571,6.0,2.0,1.2837837837837838,1.507462686567164,4.881656804733728,5.416666666666667,2.0,0.0
ATL_HOU_2021-10-31,2021-10-31,26,13,155.0,227.0,1579.58810190006,1566.41011488308,8.152941176470588,9.278106508875739,2.0,0.0,1.2972972972972974,1.4852941176470589,4.864705882352941,5.384615384615385,3.0,2.0
CHC_MIL_2022-04-07,2022-04-07,25,2,0.0,0.0,1472.05865499755,1523.80232014913,0.0,0.0,0.0,0.0,0.0,0.0,4.34,4.34,5.0,4.0
STL_PIT_2022-04-07,2022-04-07,28,20,0.0,0.0,1524.88045383297,1456.11495094121,0.0,0.0,0.0,0.0,0.0,0.0,4.34,4.34,9.0,0.0
WSH_NYM_2022-04-07,2022-04-07,3,14,0.0,0.0,1476.3198460654,1495.20203261909,0.0,0.0,0.0,0.0,0.0,0.0,4.34,4.34,1.0,5.0
KC_CLE_2022-04-07,2022-04-07,12,15,0.0,0.0,1480.9231329999,1501.25699886359,0.0,0.0,0.0,0.0,0.0,0.0,4.34,4.34,3.0,1.0
ATL_CIN_2022-04-08,2022-04-08,26,21,0.0,0.0,1552.78004076404,1504.81801712847,0.0,0.0,0.0,0.0,0.0,0.0,4.34,4.34,7.0,6.0
TOR_TEX_2022-04-08,2022-04-08,9,11,0.0,0.0,1536.61160961255,1460.2481824966,0.0,0.0,0.0,0.0,0.0,0.0,4.34,4.34,10.0,8.0
WSH_NYM_2022-04-08,2022-04-08,3,14,-4.0,4.0,1473.63961409055,1497.88226459394,6.0,12.0,1.0,5.0,0.0,1.0,1.0,5.0,3.0,7.0
COL_LAD_2022-04-08,2022-04-08,6,29,0.0,0.0,1493.87459771323,1573.26721023029,0.0,0.0,0.0,0.0,0.0,0.0,4.34,4.34,3.0,5.0
TB_BAL_2022-04-08,2022-04-08,8,18,0.0,0.0,1549.0104571649,1445.10196268133,0.0,0.0,0.0,0.0,0.0,0.0,4.34,4.34,2.0,1.0
PHI_OAK_2022-04-08,2022-04-08,19,24,0.0,0.0,1502.88343377473,1517.15856660716,0.0,0.0,0.0,0.0,0.0,0.0,4.34,4.34,9.0,5.0
DET_CWS_2022-04-08,2022-04-08,22,16,0.0,0.0,1489.21206917451,1521.39864958791,0.0,0.0,0.0,0.0,0.0,0.0,4.34,4.34,5.0,4.0
ARI_SD_2022-04-08,2022-04-08,4,10,0.0,0.0,1462.85051964733,1495.60449281883,0.0,0.0,0.0,0.0,0.0,0.0,4.34,4.34,4.0,2.0
LAA_HOU_2022-04-08,2022-04-08,5,13,0.0,0.0,1485.6469786306,1546.65381185884,0.0,0.0,0.0,0.0,0.0,0.0,4.34,4.34,1.0,3.0
ATL_CIN_2022-04-08,2022-04-08,26,21,1.0,-1.0,1552.78004076404,1504.81801712847,8.0,6.0,7.0,6.0,1.0,0.0,7.0,6.0,3.0,6.0
MIN_SEA_2022-04-08,2022-04-08,17,1,0.0,0.0,1492.03396132928,1509.4666158753,0.0,0.0,0.0,0.0,0.0,0.0,4.34,4.34,1.0,2.0
NYY_BOS_2022-04-08,2022-04-08,30,23,0.0,0.0,1526.42694563485,1525.29356791312,0.0,0.0,0.0,0.0,0.0,0.0,4.34,4.34,6.0,5.0
WSH_NYM_2022-04-09,2022-04-09,3,14,-8.0,8.0,1471.01027255032,1500.51160613417,5.5,12.5,3.0,7.0,0.0,2.0,2.0,6.0,0.0,5.0
KC_CLE_2022-04-09,2022-04-09,12,15,2.0,-2.0,1482.6407213182,1499.53941054529,5.0,7.0,3.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0
PHI_OAK_2022-04-09,2022-04-09,19,24,4.0,-4.0,1505.40351838806,1514.63848199384,11.0,6.0,9.0,5.0,1.0,0.0,9.0,5.0,4.0,2.0
ATL_CIN_2022-04-09,2022-04-09,26,21,-2.0,2.0,1553.79957524515,1503.79848264736,6.0,8.0,3.0,6.0,1.0,1.0,5.0,6.0,2.0,1.0
NYY_BOS_2022-04-09,2022-04-09,30,23,1.0,-1.0,1527.66782810455,1524.05268544342,9.0,9.0,6.0,5.0,1.0,0.0,6.0,5.0,4.0,2.0
TOR_TEX_2022-04-09,2022-04-09,9,11,2.0,-2.0,1537.76189201771,1459.09790009144,9.0,8.0,10.0,8.0,1.0,0.0,10.0,8.0,4.0,3.0
STL_PIT_2022-04-09,2022-04-09,28,20,9.0,-9.0,1527.71084450908,1453.2845602651,8.0,6.0,9.0,0.0,1.0,0.0,9.0,0.0,6.0,2.0
MIN_SEA_2022-04-09,2022-04-09,17,1,-1.0,1.0,1490.6370445333,1510.86353267128,4.0,5.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,4.0
DET_CWS_2022-04-09,2022-04-09,22,16,1.0,-1.0,1490.61695603376,1519.99376272866,8.0,8.0,5.0,4.0,1.0,0.0,5.0,4.0,2.0,5.0
TB_BAL_2022-04-09,2022-04-09,8,18,1.0,-1.0,1549.79694212034,1444.31547772589,8.0,7.0,2.0,1.0,1.0,0.0,2.0,1.0,5.0,3.0
ARI_SD_2022-04-09,2022-04-09,4,10,2.0,-2.0,1460.73617808971,1497.71883437645,3.0,4.0,4.0,2.0,1.0,0.0,4.0,2.0,0.0,3.0
LAA_HOU_2022-04-09,2022-04-09,5,13,-2.0,2.0,1482.50599157737,1549.79479891207,4.0,8.0,1.0,3.0,0.0,1.0,1.0,3.0,6.0,13.0
CHC_MIL_2022-04-09,2022-04-09,25,2,1.0,-1.0,1473.59763385764,1522.26334128904,8.0,10.0,5.0,4.0,1.0,0.0,5.0,4.0,9.0,0.0
CHC_MIL_2022-04-10,2022-04-10,25,2,10.0,-10.0,1478.20537540497,1517.65559974171,9.0,7.0,9.0,0.0,2.0,0.0,7.0,2.0,4.0,5.0
STL_PIT_2022-04-10,2022-04-10,28,20,13.0,-13.0,1529.40928176871,1451.58612300547,9.0,7.5,6.0,2.0,2.0,0.0,7.5,1.0,4.0,9.0
MIN_SEA_2022-04-10,2022-04-10,17,1,-2.0,2.0,1489.25388012379,1512.24669708079,4.0,7.0,3.0,4.0,0.0,2.0,2.0,3.0,10.0,4.0
ATL_CIN_2022-04-10,2022-04-10,26,21,-1.0,1.0,1554.80926502309,1502.78879286942,6.666666666666667,6.333333333333333,2.0,1.0,2.0,0.5,4.0,4.333333333333333,3.0,6.0
DET_CWS_2022-04-10,2022-04-10,22,16,-2.0,2.0,1488.51474914514,1522.09596961728,7.5,9.0,2.0,5.0,1.0,1.0,3.5,4.5,1.0,10.0
TB_BAL_2022-04-10,2022-04-10,8,18,3.0,-3.0,1550.81819391941,1443.29422592682,8.0,7.5,5.0,3.0,2.0,0.0,3.5,2.0,8.0,0.0
TOR_TEX_2022-04-10,2022-04-10,9,11,3.0,-3.0,1538.62988229946,1458.22990980969,9.0,8.5,4.0,3.0,2.0,0.0,7.0,5.5,6.0,12.0
WSH_NYM_2022-04-10,2022-04-10,3,14,-13.0,13.0,1468.08715393031,1503.43472475418,5.0,11.333333333333334,0.0,5.0,0.0,3.0,1.3333333333333333,5.666666666666667,4.0,2.0
PHI_OAK_2022-04-10,2022-04-10,19,24,6.0,-6.0,1507.14165227532,1512.90034810658,9.0,5.5,4.0,2.0,2.0,0.0,6.5,3.5,1.0,4.0
ARI_SD_2022-04-10,2022-04-10,4,10,-1.0,1.0,1458.65514493363,1499.79986753253,2.5,7.5,0.0,3.0,1.0,1.0,2.0,2.5,2.0,5.0
COL_LAD_2022-04-10,2022-04-10,6,29,-2.0,2.0,1494.22415506074,1572.91765288278,7.0,8.0,3.0,5.0,0.0,1.0,3.0,5.0,3.0,2.0
KC_CLE_2022-04-10,2022-04-10,12,15,3.0,-3.0,1483.97034765918,1498.20978420431,5.5,6.0,1.0,0.0,2.0,0.0,2.0,0.5,3.0,17.0
NYY_BOS_2022-04-10,2022-04-10,30,23,3.0,-3.0,1529.26993439039,1522.45057915758,6.5,7.0,4.0,2.0,2.0,0.0,5.0,3.5,3.0,4.0
ARI_SD_2022-04-10,2022-04-10,4,10,-4.0,4.0,1458.65514493363,1499.79986753253,3.3333333333333335,8.333333333333334,2.0,5.0,0.5,2.0,2.0,3.3333333333333335,5.0,10.0
LAA_HOU_2022-04-10,2022-04-10,5,13,-9.0,9.0,1484.63761326868,1547.66317722076,8.5,11.0,6.0,13.0,0.0,2.0,3.5,8.0,1.0,4.0
COL_LAD_2022-04-10,2022-04-10,6,29,-1.0,1.0,1494.22415506074,1572.91765288278,7.5,7.5,3.0,2.0,1.0,1.0,3.0,3.5,9.0,4.0
LAA_HOU_2022-04-10,2022-04-10,5,13,-12.0,12.0,1484.63761326868,1547.66317722076,8.0,9.666666666666666,1.0,4.0,0.0,3.0,2.6666666666666665,6.666666666666667,2.0,0.0
MIN_SEA_2022-04-11,2022-04-11,17,1,4.0,-4.0,1492.45598473235,1509.04459247223,6.0,7.0,10.0,4.0,0.5,2.0,4.666666666666667,3.3333333333333335,4.0,0.0
ATL_WSH_2022-04-11,2022-04-11,26,3,-4.0,-11.0,1551.97197109232,1470.02233357672,6.75,5.0,3.0,4.0,1.0,0.3333333333333333,3.75,2.0,2.0,11.0
NYY_TOR_2022-04-11,2022-04-11,30,9,2.0,-3.0,1527.75364907436,1534.12348439678,8.0,9.333333333333334,3.0,6.0,2.0,2.0,4.333333333333333,6.666666666666667,0.0,3.0
